biomarker	featureid	dataset_all	num_d_melanoma	num_d_other	num_datasets	classification	species
denominator	semibin_ERR6275666.75	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Onthomonas;s__Onthomonas sp900545815	Onthomonas sp900545815
denominator	semibin_SRR16168976.65	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Agathobaculum butyriciproducens
denominator	semibin_SRR16168982.52	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Agathobaculum butyriciproducens
denominator	semibin_ERR6275673.30	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635	Ruminococcus_C sp000433635
denominator	maxbin_ERR6281434.009_sub	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_G	Faecalibacterium prausnitzii_G
denominator	metabat_ERR12406000.21	['McCulloch_2022', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Pelethousia;s__Pelethousia gallinarum	Pelethousia gallinarum
denominator	semibin_ERR12405947.70	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	Dialister invisus
denominator	maxbin_SRR16554639.004	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A	Veillonella parvula_A
denominator	semibin_ERR12405969.55	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara	Paraprevotella clara
denominator	maxbin_SRR16168942.005	['Gunjur_2024', 'Frankel_2017']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Scatavimonas;s__Scatavimonas merdipullorum	Scatavimonas merdipullorum
denominator	metabat_SRR16168913.14	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pullorum_B	Bifidobacterium pullorum_B
denominator	metabat_SRR5930522.5	['McCulloch_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__Merdibacter merdigallinarum	Merdibacter merdigallinarum
denominator	metabat_SRR6000909.37	['McCulloch_2022', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625	CAG-103 sp900543625
denominator	semibin_ERR6279655.13	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp000431575	CAG-83 sp000431575
denominator	semibin_SRR13068843.2	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003537285	Lachnospira sp003537285
denominator	semibin_SRR11413615.76	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003451515	Lachnospira sp003451515
denominator	semibin_SRR11413689.105	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__QAND01;g__UMGS1975;s__UMGS1975 sp900546685	UMGS1975 sp900546685
denominator	maxbin_ERR12405996.027	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	Ruminiclostridium_E siraeum
denominator	semibin_SRR11413685.32	['Peng_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	Dialister invisus
denominator	maxbin_ERR12405988.009	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900548615	CAG-83 sp900548615
denominator	semibin_SRR11413647.21	['Peng_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius	Phocaeicola plebeius
denominator	maxbin_ERR12405965.033_sub	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp000437595	UBA11524 sp000437595
denominator	semibin_SRR11413645.160	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae	Enterobacter cloacae
denominator	semibin_SRR11413618.43_sub	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900545495	CAG-83 sp900545495
denominator	semibin_SRR11413618.113_sub	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900540635	Faecousia sp900540635
denominator	semibin_SRR11413615.105	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	Ruminiclostridium_E siraeum
denominator	maxbin_SRR11413687.052	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp001916835	Dysosmobacter sp001916835
denominator	semibin_SRR11413610.57_sub	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__Onthocola_B;s__Onthocola_B sp900544625	Onthocola_B sp900544625
denominator	maxbin_ERR12405964.003	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia ceftriaxoniphila	Borkfalkia ceftriaxoniphila
denominator	maxbin_ERR12405949.005	['Gunjur_2024', 'Tsakmaklis_2023']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900066785	Copromonas sp900066785
denominator	semibin_SRR13068813.2	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A	Veillonella parvula_A
denominator	semibin_SRR13068816.17_sub	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A	Veillonella parvula_A
denominator	semibin_SRR13068822.60	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A	Veillonella parvula_A
denominator	semibin_SRR11413689.16	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus micronuciformis	Anaeroglobus micronuciformis
denominator	maxbin_ERR12406001.019	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp003539495	CAG-83 sp003539495
denominator	semibin_ERR6279669.82	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B faecium	Enterococcus_B faecium
denominator	semibin_SRR5930522.30_sub	['Peng_2020', 'Frankel_2017']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum soehngenii	Anaerobutyricum soehngenii
denominator	semibin_SRR16554750.26	['McCulloch_2022', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	Faecalibacterium prausnitzii
denominator	semibin_ERR6279678.42	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	Prevotella sp003447235
denominator	semibin_SRR5930493.92	['Peng_2020', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A sp900548825	Coprococcus_A sp900548825
denominator	semibin_SRR20881974.54	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Emergencia;s__Emergencia sp904420065	Emergencia sp904420065
denominator	semibin_ERR6281340.57	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	Dialister invisus
denominator	maxbin_ERR12406008.002_sub	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Agathobacter rectalis
denominator	semibin_SRR25825500.86	['Peng_2020', 'Tsakmaklis_2023']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera elsdenii	Megasphaera elsdenii
denominator	semibin_SRR23364199.26	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900539695	Gemmiger sp900539695
denominator	semibin_SRR5930494.69	['McCulloch_2022', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum	Erysipelatoclostridium ramosum
denominator	semibin_SRR5930504.132	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__AM51-8 sp003478275	AM51-8 sp003478275
denominator	semibin_ERR6281658.88	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515	CAG-349 sp003539515
denominator	maxbin_ERR12406007.007	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Agathobacter rectalis
numerator	metabat_SRR13068838.21	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	Mediterraneibacter lactaris
denominator	metabat_ERR12405961.20_sub	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius	Phocaeicola plebeius
numerator	maxbin_SRR5930495.007_sub	['McCulloch_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum	Blautia_A obeum
numerator	metabat_ERR12406002.11	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925	CAG-170 sp900545925
numerator	metabat_ERR6233695.21_sub	['Gunjur_2024', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_C	Faecalibacterium prausnitzii_C
numerator	maxbin_ERR6279649.002	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_F	Faecalibacterium prausnitzii_F
numerator	maxbin_ERR6275675.041_sub	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353;s__CAG-353 sp900066885	CAG-353 sp900066885
numerator	semibin_SRR16168929.7	['Spencer_2021', 'Matson_2019']	2	0	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera sp001546855	Megasphaera sp001546855
numerator	maxbin_ERR6257997.018	['Peng_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	Limosilactobacillus fermentum
numerator	maxbin_ERR2162201.001	['Peng_2020', 'Gopalakrishnan_2018']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp003507395	CAG-273 sp003507395
numerator	semibin_ERR6275681.3	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia celatus_A	Adlercreutzia celatus_A
numerator	metabat_ERR6279657.74	['Tsakmaklis_2023', 'Matson_2019']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000434635	Faecousia sp000434635
numerator	semibin_SRR5930532.161	['Liu_2022', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	Eubacterium callanderi
numerator	metabat_ERR6275669.37	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	Ruminiclostridium_E siraeum
numerator	semibin_SRR5930493.36_sub	['Liu_2022', 'Spencer_2021']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	Parabacteroides goldsteinii
numerator	semibin_SRR20881983.27	['Liu_2022', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Agathobacter rectalis
numerator	semibin_SRR20881979.39	['Liu_2022', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp900549945	UBA1417 sp900549945
numerator	semibin_SRR20881976.18_sub	['Liu_2022', 'Frankel_2017']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	Blautia_A faecis
numerator	metabat_SRR16554749.2	['Tsakmaklis_2023', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	Ruminiclostridium_E siraeum
numerator	metabat_SRR11413620.24	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q fessum	Clostridium_Q fessum
numerator	metabat_ERR12405957.24	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Parabacteroides distasonis
numerator	maxbin_SRR5930510.007_sub	['McCulloch_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum	Blautia_A obeum
denominator	maxbin_SRR5930507.005	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003447295	Acetatifactor sp003447295
numerator	semibin_SRR5930504.118_sub	['McCulloch_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__Monoglobus pectinilyticus	Monoglobus pectinilyticus
numerator	maxbin_SRR23364191.039_sub	['Peng_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_G	Faecalibacterium prausnitzii_G
numerator	maxbin_SRR16554744.003	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195	Negativibacillus sp000435195
numerator	maxbin_SRR13068823.001	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp000431775	CAG-177 sp000431775
numerator	metabat_ERR12405982.7	['Gunjur_2024', 'Matson_2019']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000434635	Faecousia sp000434635
numerator	maxbin_SRR16554760.005	['Heshiki_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	CAG-177 sp003514385
numerator	metabat_ERR12405991.26	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	Faecalibacterium prausnitzii
numerator	metabat_SRR20881980.9_sub	['Tsakmaklis_2023', 'Matson_2019']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	Faecalibacterium prausnitzii
numerator	maxbin_SRR11413649.022	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353;s__CAG-353 sp900066885	CAG-353 sp900066885
numerator	maxbin_SRR11413646.009	['Peng_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_G	Faecalibacterium prausnitzii_G
numerator	metabat_ERR12405915.31	['Heshiki_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625	CAG-103 sp900543625
numerator	semibin_SRR6000900.14	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus	Ruminococcus_B gnavus
numerator	semibin_SRR5930501.70	['McCulloch_2022', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Agathobacter rectalis
denominator	metabat_SRR5930528.33	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha merdipullorum	Scatomorpha merdipullorum
numerator	semibin_SRR5930529.122	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	Ruminococcus_E bromii_B
numerator	semibin_SRR5930517.113	['McCulloch_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum	Blautia_A obeum
numerator	maxbin_ERR6279673.036	['McCulloch_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	Blautia_A wexlerae
numerator	semibin_ERR6275663.75_sub	['Heshiki_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	CAG-177 sp003514385
numerator	semibin_ERR12405915.28	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003538135	CAG-177 sp003538135
denominator	metabat_SRR5930508.66	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter bartlettii	Intestinibacter bartlettii
denominator	maxbin_SRR11413686.007	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis	Acetatifactor intestinalis
denominator	metabat_SRR5930501.36	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis lenta	Victivallis lenta
numerator	metabat_SRR16554654.18	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus	Lawsonibacter asaccharolyticus
numerator	maxbin_ERR6275673.039_sub	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_H	Faecalibacterium prausnitzii_H
numerator	metabat_SRR23364216.19_sub	['Liu_2022', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta	Eggerthella lenta
numerator	semibin_SRR16554696.25	['Spencer_2021', 'Matson_2019']	2	0	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900066445	Phocaeicola sp900066445
numerator	metabat_SRR5930494.25_sub	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925	CAG-170 sp900545925
numerator	maxbin_SRR16168918.042_sub	['McCulloch_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum	Blautia_A obeum
denominator	semibin_SRR13068830.16	['Frankel_2017', 'Gopalakrishnan_2018']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	Roseburia inulinivorans
numerator	metabat_SRR5930526.41	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum faecicola	Anaerotignum faecicola
numerator	metabat_SRR6000940.44	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925	CAG-170 sp900545925
denominator	metabat_SRR11413611.38	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis	Acetatifactor intestinalis
numerator	metabat_SRR16554785.21	['Heshiki_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp001916855	CAG-83 sp001916855
numerator	metabat_SRR25825501.63	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	Gemmiger formicilis
numerator	maxbin_ERR12406003.005	['Gunjur_2024', 'Tsakmaklis_2023']	1	1	2	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__Merdousia;s__Merdousia gallistercoris	Merdousia gallistercoris
